site_no,cluster,latitude,longitude,lp3_scale,lp3_skew
09503700,8,34.89502016,-112.3429468,0.6353260731881751,-0.03851002577473844
09504000,8,34.8522416,-112.065994,0.5715659945086382,-0.1495375378254996
09504420,8,34.86153889,-111.7619972,0.5380548246348074,-0.515112808968919
09504500,8,34.76446436,-111.8909885,0.4919634000319866,-0.1442089889075775
09505200,8,34.67474409,-111.672094,0.5466787485791932,-0.8468745255247372
09505350,8,34.72863146,-111.775708,0.516358876418772,-0.1486328721751611
09510200,8,33.69422687,-111.54182105,0.5922120547711639,-0.3896102125558414
09512280,8,33.88704167,-111.95419444,0.8098920297321234,-0.44389970745381774
09512800,8,34.01560406,-112.16795193,0.5942751458233922,0.22979676859065454
09516500,8,33.88504881,-112.6621309,0.5567228348019949,-0.29282474733973335
09537200,8,31.59012789,-109.5089722,1.2350065770930236,-0.8881075195891114
09537500,8,31.35285278,-109.5857194,0.5206919392107706,-0.5828296005944907
10011500,5,40.9652079,-110.853539,0.14820980149602023,-0.31215163990607564
10032000,5,42.2932662,-110.8724064,0.18545440022384416,-0.5122436130489336
10109000,5,41.74355,-111.7839806,0.3105334654426897,-1.5944094987684034
10113500,5,41.62400556,-111.7361639,0.319430476413061,-0.13010024187462108
10128500,5,40.7371721,-111.2479652,0.17119544719541502,-0.5051077510988966
10131000,5,40.92050285,-111.4015858,0.33061895747240333,-0.4160932574230635
10132500,5,41.18068056,-111.4004583,2.220005075282428,-3.6574123549004898
10133600,5,40.68803889,-111.5337194,0.18685601328792498,0.5195285768855163
10133650,5,40.7238375,-111.5196438,0.25843466939891446,-0.14287720932456224
10133800,5,40.75966979,-111.5640912,0.2312329310721796,0.28364291425807425
10164500,5,40.4477297,-111.6821472,0.23774663510386398,-0.629677150697123
10166430,5,40.4052063,-112.1005142,0.5115775796367471,1.0330047745865993
10172800,5,40.496313,-112.5744182,0.29402280346100174,-0.15089187741367485
10174500,8,37.65109086,-112.4302069,0.25183087417450317,-0.23086068119932893
10189000,5,38.19636955,-112.1477005,0.788359060670455,-1.0229880145049437
10242000,8,37.67219924,-113.0346702,0.38303572334879654,-0.22306256239554637
10251300,8,35.84944444,-116.2308333,0.7798806249013546,-0.614824286839097
10289000,5,38.19186474,-119.2101533,0.5618989377130175,0.7039638259262819
10291500,5,38.23880787,-119.3259923,0.24897588996903655,0.6186623630565625
10296000,5,38.3796366,-119.4501649,0.24639780520736496,0.3315641212428759
10296500,5,38.51324495,-119.4498872,0.24522152887804152,0.29599947977463725
10308200,5,38.7146274,-119.7648985,0.3492659452281719,0.42931764200839356
10309000,5,38.84519444,-119.7060833,0.3217986843358427,0.5420430217370767
10310000,5,38.76962765,-119.833789,0.33719618965058157,0.4809197527644183
10315500,5,41.2526961,-115.2564468,0.3260836044912024,0.29156384490799275
10316500,5,40.69076057,-115.477003,0.1724435568738374,-0.0076672525226352236
10318500,5,40.93655556,-115.6241667,0.418950911103186,-0.5408806818576445
10319900,5,40.6274972,-115.7305222,0.30867323546765557,-0.5439306597826908
10320000,5,40.6849236,-115.8134002,1.9418190077013118,-2.2008352607927684
10321000,5,40.72769715,-116.009242,0.3767611615698365,-0.23492472021062621
10322000,5,40.71624444,-116.093575,0.5773613404172626,0.3876967177624645
10322500,5,40.60741747,-116.2017444,0.3816918623769951,-0.21070966736526459
10325000,5,40.6676885,-116.9312118,0.3811000309783237,-0.21728808974499736
10327500,5,40.99212549,-117.3176168,0.3984629784857491,0.07498650375598198
10329000,5,41.4158222,-117.373511,1.9998414451392548,-1.3274860954114203
10329500,5,41.5346175,-117.4179047,0.5031542710509148,0.22876944906672048
10333000,5,40.6924048,-118.204312,0.4618511758265269,-0.06415290939817345
10335000,5,40.4674063,-118.3076469,3.042519166183048,0.03775601006775288
103366092,5,38.8485185,-120.0271275,0.3304558019205402,0.2683284020575607
10336610,5,38.9224078,-119.9915706,0.3250025699898389,0.3263809329715557
10336645,5,39.05183077,-120.1185016,0.30097138973573456,-0.10826558260062917
10336660,5,39.107385,-120.1621147,0.36422689281245796,0.33680631635589414
10336676,5,39.13210688,-120.1576705,0.4140781831102191,0.04955406498788917
10336700,5,39.2401855,-119.9449106,0.31950473756480313,-0.04243634739345492
10336730,5,39.08740806,-119.9399057,0.45143526554745167,0.25843918847083525
10336780,5,38.9199077,-119.9724036,0.34260656581036225,0.20652897587453697
10343500,5,39.43154577,-120.2379547,0.44736074095146217,0.08215642868521862
10347310,5,39.5243537,-119.9954782,0.7111656993612266,-0.13276901173261688
10348850,5,39.35435414,-119.8585225,0.49970430649854036,1.499975212603463
10396000,5,42.7908333,-118.8675,0.2725262699772912,-0.4073451438333137
11111500,8,34.5777657,-119.2573347,0.8200621543683796,-0.40244525065636916
11113000,8,34.4416592,-118.9273019,0.6446734937096944,-0.5255951901510425
11113500,8,34.4133295,-119.0823272,0.7469189550446859,-0.5481134225027174
11119500,8,34.40125046,-119.48823248,0.8873057060961469,-0.718949882717423
11140000,8,34.8938596,-120.3065089,0.7116343134238418,-0.8070464963371893
11143000,8,36.24576038,-121.7732293,0.3032566415261152,-0.395925939735443
11143200,8,36.4748611,-121.7288889,0.5135012222942245,-1.100242616576507
11143250,8,36.5390863,-121.880458,0.5718277453426912,-1.2628091353337167
11147500,8,35.6285813,-120.6843373,0.6077076957263446,-1.0238735978064943
11148900,8,35.78857918,-121.0938048,0.43916650079155234,-0.7644863066974203
11149900,8,35.89663404,-121.0882491,0.6449423993436602,-1.678599974465457
11151300,8,36.26802087,-121.066303,0.6822149787820562,-0.5753278620714654
11151870,8,36.23746164,-121.4816027,0.3153448811072921,-0.5966598009983195
