site_no,cluster,latitude,longitude,lp3_scale,lp3_skew
04252500,3,43.5116111,-75.30677778,0.14250301058772777,0.44060765360550935
04254500,3,43.61030556,-75.1099444,0.14165061147537372,0.2904702597220159
04256000,3,43.74680556,-75.3334444,0.1651156722552673,0.7282645990225058
04263000,3,44.60002778,-75.37891667,0.12007044842791377,0.24005123864453687
04265432,3,44.84652778,-75.0784444,0.16574594270820966,0.6079332221551825
04268800,3,44.59875,-74.7372222,0.1554068994282397,0.12400939014402347
04269000,3,44.8637222,-74.7786944,0.1407118765909882,0.33029573082407987
04270200,3,44.939972,-74.556806,0.15527808282942446,-0.21124370069681836
04271500,3,44.9996111,-73.5020833,0.15199263561232562,-0.113545820245516
04273500,3,44.68172222,-73.47097222,0.15893122854062536,0.03387405725945724
04275000,3,44.438222,-73.681,0.1968062503518943,0.5875049615531613
04275500,3,44.451722,-73.643389,0.1851934063036563,0.6510945630322407
04276500,3,44.35847222,-73.39455556,0.21157453884198743,-0.10802942103038458
04280450,3,43.46394444,-73.2845,0.24293497294172986,0.7446634438031311
04282500,3,44.01314317,-73.1680182,0.14761532922594842,0.4840500199275572
04282525,3,44.061754,-73.17079579,0.24411009961026922,0.625032713191477
04282650,3,44.1981424,-73.2491311,0.1913299528116762,0.33422514590866703
04282780,3,44.24925319,-73.22857458,0.2570729738389495,-0.4782033986414303
04287000,3,44.1825606,-72.6406655,0.2516830427735908,0.22296934427942652
04288000,3,44.2772802,-72.7426163,0.1891537570703823,0.31440701737582427
04288230,3,44.5039413,-72.7817883,0.21762356907935496,0.09087881023351763
04292000,3,44.62286096,-72.67633099,0.15744080703518737,0.3580743826100437
04292500,3,44.6792507,-73.0727335,0.13422166814979802,0.30176245576632593
04296000,3,44.8689363,-72.2701041,0.15831864492342834,0.2469453393253327
05059700,2,46.6216388,-97.5739851,0.6253685348171705,-0.706992475188279
05060000,2,46.8660826,-97.106477,3.4150461173858147,-2.895446458388565
05061000,3,46.851975,-96.32912,0.3323513280828716,-0.4708797347973935
05061500,2,46.77566,-96.627747,0.4257756607069782,-0.2413418542582203
05062500,2,47.26555556,-96.2475,0.4115478596551876,-0.2584502555504669
05064000,3,47.2669444,-96.7961111,0.34457386910223414,-0.5054545869044494
05066500,2,47.40942385,-97.0611974,0.6098820853081172,-0.785938947554059
05120500,2,48.1382932,-100.5399409,3.157664672048294,-3.4357892017494756
05123400,2,48.5877399,-100.4416083,0.7282238183062575,-0.9495956840861499
05127500,3,48.082538,-91.652421,0.20483221645026256,-0.6661592438802321
05129115,3,48.265068,-92.5654257,0.1742019158277515,-0.6967243753708913
05131500,3,48.3954278,-93.5496852,0.22444702836863042,-0.35800678473867475
05379500,3,44.13175,-91.5530278,0.26926625266127274,0.18307177568154678
05385000,3,43.76857719,-91.5698654,0.30794523225520687,-0.38429486667826973
05387440,3,43.40691316,-91.8990464,0.3086208771806129,-0.6464587857929813
05387500,3,43.3048888,-91.7955429,0.2989932888551707,-0.15964816552812258
05388250,3,43.4210841,-91.5087519,0.2968477442284738,0.269447876243456
05393500,3,45.44916667,-89.9791667,0.21286171543122961,-0.6637231881744866
05410490,3,43.18277778,-90.8583333,0.3211631773932581,0.7969848137560418
05411600,3,43.20727778,-91.9503333,0.33359570001492495,-0.5316567676324504
05411850,3,43.0541879,-91.8090983,0.3729207975067035,0.17119899320061818
05412020,3,42.84348517,-91.4012767,0.37633104074842916,-0.15257140095644636
05412400,3,42.7538753,-91.3690252,0.34657539969911605,0.0320710442037461
05412500,3,42.7399884,-91.261799,0.22740916048187174,-0.04351333000505915
05416900,3,42.4699878,-91.4487147,0.43508370251433354,-0.08535493925476273
05418400,3,42.1643333,-90.7293333,0.41490228786255834,-0.5670100919384745
05420680,3,42.83609167,-92.2574,0.3316158920935547,0.0867344352084662
05421000,3,42.46359796,-91.8951722,0.335427285475811,-0.30955375136319896
05435500,3,42.30027778,-89.6152778,0.2464419216755839,0.15266734197978038
05437050,3,42.43805556,-89.175,0.22618527268124672,-0.15264239020275314
