site_no,cluster,latitude,longitude,lp3_scale,lp3_skew
01121000,3,41.84359288,-72.16894625,0.2565997515835456,0.6884258984021238
01122500,3,41.70026088,-72.18200333,0.25633070977992456,1.6410964820181362
01125500,3,41.909475,-71.91386389,0.3215486162197732,1.4137077446112667
01127000,3,41.59749167,-71.98409444,0.6636305542976774,-0.9938994501527856
01127500,3,41.55859526,-72.1214469,0.24880832695946578,0.20896154043563644
01130000,3,44.62505316,-71.4689721,0.1788352819334707,0.5272327401217285
01133000,3,44.63394195,-71.8975942,0.1852421230441387,0.4082777324579611
01134500,3,44.5117231,-71.8373143,0.14629382508170669,0.3787902442902525
01135150,3,44.47616707,-72.1245431,0.22108795950060262,0.8013300622857633
01135300,3,44.4353353,-72.03842899,0.24160287360002553,1.0105746962550388
01135500,3,44.3656147,-72.0392613,0.14686510026152547,0.1414688131483556
01137500,3,44.2686741,-71.6303617,0.1861229432924736,0.2962167519154347
01139000,3,44.1503413,-72.0650915,0.19693151808308168,0.22728404142131817
01139800,3,44.0928419,-72.33565327,0.22158148869951158,0.051819639993638346
01141500,3,43.79008627,-72.2549322,0.6927094490416837,0.21247534945426252
01142500,3,43.93450969,-72.6578821,0.23191292175740974,0.2432225785143332
01144000,3,43.71423614,-72.418149,0.20558592583357593,0.6575664406275024
01150900,3,43.62229069,-72.7589899,0.2249369805290191,1.6753031407953565
01153000,3,43.33340716,-72.51481258,1.5268075552999156,-1.282705614543796
01153550,3,43.1917433,-72.48508889,0.18525829071865874,0.9895387721712511
01157000,3,43.03924586,-72.2700858,0.2386143646237563,0.7912091894815778
01161000,3,42.78591586,-72.4861996,1.1126217874024762,-0.9735462733423544
01162500,3,42.6825859,-72.1150812,0.23264723122591308,0.5878555875597031
01168500,3,42.626,-72.8541944,0.2516619317879719,0.47418281747197993
01169000,3,42.63841775,-72.7250922,0.24567320282320657,0.43393666116136115
01170000,3,42.53591957,-72.65342328,0.21236598964366984,0.6845015505046856
01170100,3,42.70341695,-72.67064738,0.20738416336683818,0.5497973555355131
01171500,3,42.31897839,-72.6650907,0.23002448193332758,-0.5763112381139616
01173500,3,42.2362038,-72.27258047,1.017955540055857,-0.2860824335080391
01176000,3,42.18231566,-72.263691,0.20385638917429796,1.5179693952452116
01177000,3,42.16064906,-72.5139756,0.3425737260930427,1.5741233763608964
01181000,3,42.23731169,-72.895654,0.2860573565586629,0.4112047674822902
01183500,3,42.1067602,-72.698981,0.23543591229582203,0.769892313282733
01184000,3,41.98720462,-72.60534826,0.13316864612920867,0.4707038407936432
01184490,3,41.91389722,-72.5497,0.24481774745943458,0.1348418627245651
01185500,3,42.0788611,-73.0728833,0.27904524589269836,1.0877959469113205
01188000,3,41.78609674,-72.96480593,0.2964504065663813,-0.08004258143748577
01189995,3,41.90828333,-72.75935278,0.22686510129684145,1.3323115058835862
01191000,3,41.78443889,-72.70805556,0.27179228542044254,1.4334060203519858
01192500,3,41.78303965,-72.58729366,0.23966100984978048,0.1052204273338845
01196500,3,41.45026389,-72.841275,0.21295325723963407,-0.13160698035647198
01197000,3,42.4695833,-73.1973333,0.23584539332900223,0.3637524420333949
01197500,3,42.23191667,-73.3546667,0.17264383215936838,0.44194896334546696
01199000,3,41.95720801,-73.36926235,0.17802840705204365,0.5682999724229727
01200000,3,41.65876389,-73.52868333,0.250173714921935,0.45229073187438373
01200500,3,41.65304449,-73.48982401,0.20602762271320071,0.37269003806220685
01201487,3,41.46582222,-73.40320278,0.20354218643771607,-0.19065720491761284
01204000,3,41.48193889,-73.22457222,0.2733586886225924,0.6815015963260289
01208500,3,41.4423,-73.06228333,0.3102642050108482,1.205840731416953
01302020,3,40.86230556,-73.87438889,0.14901467806056395,0.9116855518653252
01312000,3,43.96602778,-74.13138889,0.15420331641561658,0.5288022593729994
01317000,3,43.60952778,-73.7375,0.1703200710428789,-0.3605870084408278
01318500,3,43.31905556,-73.8443056,0.1475794016670337,-0.04835164262479412
01321000,3,43.3534722,-74.2684722,0.15523952327199086,0.20813087955499623
01325000,3,43.3113611,-73.8672222,0.1343454833907792,0.6478697078663122
01329490,3,43.10866667,-73.4224167,0.18138064790365907,0.6049732999942712
01332500,3,42.70025695,-73.1589722,0.19389500440905663,0.6770259291329545
01334000,3,42.91285604,-73.2564981,0.1933196450371294,0.0991786691188976
01334500,3,42.9385833,-73.3769444,0.19009178939560625,0.8380403288598383
01335754,3,42.82955556,-73.66625,0.5649438442194958,-1.1579878486711228
01349150,3,42.87627778,-74.6028611,0.1588480603576002,-0.748509705271716
01350000,3,42.319639,-74.436722,0.2830451524915264,0.15063651800272077
01350080,3,42.376639,-74.414083,0.30653519950583413,-0.01965902602964932
01350140,3,42.42888889,-74.47316667,0.25097957327539866,-0.19513331365425138
01362500,3,42.0144722,-74.2701944,0.311331708400513,0.26140079795990784
01367500,3,41.8430833,-74.0861111,0.1939698264316287,-0.057909441635579664
01371500,3,41.68613889,-74.16527778,0.16361690984842103,0.34090895330174376
01372500,3,41.65313889,-73.8725833,0.264659430400663,0.6541718836005335
01377000,3,40.99916667,-73.9891667,0.2918205929311771,-0.13590817256512233
01377370,3,41.03666667,-74.03916667,0.26330684383105796,0.7802993353587698
01377500,3,40.99277778,-74.0211111,0.2577291583500686,0.4483402171338707
01378500,3,40.94833333,-74.02666667,0.3857600924430292,-1.982611663447567
01379000,3,40.68,-74.52888889,0.18436493655182432,0.3421708503307435
01379500,3,40.7261111,-74.3897222,0.16757445972350793,0.31572710037426405
01379773,3,40.96,-74.53972222,0.2371160210202629,0.4495770679656261
01381000,3,40.89694444,-74.3947222,0.2793049385432812,-0.4847777331434239
01381500,3,40.80722222,-74.45694444,0.20707821074210142,-0.10236845524139673
01381900,3,40.8625,-74.3216667,0.16482743897719454,-0.06903743603381438
01382500,3,41.01833333,-74.40111111,0.4636077296021536,-1.5427165872369852
01387400,3,41.14027778,-74.1686111,0.2523927864144998,0.4255669786323908
01387420,3,41.1183333,-74.16027778,0.2625104707576516,0.313240564796841
01387450,3,41.1411111,-74.1161111,0.2600392886870646,0.363079438443092
01387500,3,41.09805556,-74.16277778,0.2686113777345451,0.4976875896495917
01388000,3,40.99194444,-74.28,0.38974265693089977,-0.6517723795734242
01388500,3,40.9697222,-74.2819444,0.56138350447518,-1.3777995486259316
01389500,3,40.88472222,-74.22611111,0.20619936179342713,0.23088005881459972
01389890,3,40.88583333,-74.12833333,0.22521615656326302,1.135460742509191
01390450,3,41.0586111,-74.0955556,0.23756874374716355,0.08528430461359879
01390500,3,40.985,-74.0905556,0.28203881343654047,1.0446276620804498
01391000,3,40.99777778,-74.1119444,0.2361198285660216,0.03181788257178165
01391500,3,40.89027778,-74.0805556,0.24000790651740067,-0.21338025693381957
01394500,3,40.6875,-74.3116667,0.25540608480482463,1.185495043873111
01395000,3,40.61888889,-74.28333333,0.24728226556212296,0.5634649138195237
01396500,3,40.67777778,-74.8791667,0.20692754302178232,0.3900176843369562
01396582,3,40.69138889,-74.9369444,0.20376029529133194,-0.8316514604076275
01396660,3,40.6475,-74.96888889,0.2495582934216784,-0.7390329898764769
01396800,3,40.64,-74.91555556,0.4029299353821115,-0.5913960925357009
01397000,3,40.57222222,-74.86805556,0.23696111631918174,0.09265911588291563
01398000,3,40.47333333,-74.82777778,0.2116452476787689,0.46332759450788813
01398500,3,40.70833333,-74.63611111,0.26551420978944834,0.12817992391593805
01399500,3,40.7275,-74.73027778,0.2642044902211811,0.2985196238647153
01399670,3,40.61944444,-74.77361111,0.18439764658739138,0.054442454278025305
01400000,3,40.57055556,-74.67916667,0.19765518385584951,0.6727283588651346
01400500,3,40.55555556,-74.58277778,0.17954671649185078,0.8581920175868829
01401000,3,40.33305556,-74.68194444,0.17479576176272602,0.7513290316112573
01401650,3,40.46805556,-74.64888889,0.264930105590552,0.7388666237679368
01402000,3,40.475,-74.57583333,0.22700430875860428,0.34093816531387594
01403060,3,40.55111111,-74.54833333,0.19733554036532672,0.8365111771762579
01403150,3,40.6122222,-74.5908333,0.2347163098199221,1.5350453921709757
01403400,3,40.66611111,-74.40388889,0.30875770474243946,0.8277916157890066
01403540,3,40.63638889,-74.45138889,0.31332596641351074,0.9574959153005872
01403900,3,40.585,-74.50777778,0.23419502095576641,0.5748752554293151
01405030,3,40.48305556,-74.41277778,0.2663260502399927,0.4778147790177654
01405400,3,40.38944444,-74.39055556,0.28554689286860163,0.6488899135486885
01406050,3,40.415,-74.34888889,0.35274046543379484,0.545223914205806
01407290,3,40.31972222,-74.21416667,0.1885247920323894,-0.9466342442469503
01407500,3,40.31972222,-74.11555556,0.3032305706253606,0.3624420282383462
01407705,3,40.19861111,-74.07,0.2913976946497194,0.32580281142186207
01408000,3,40.16138889,-74.15472222,0.23606033957730738,0.520150749251419
01408029,3,40.14666667,-74.12222222,0.24050657197752365,0.17922006831186477
01408120,3,40.09166667,-74.1525,0.24303941957548353,0.20523295652014015
01408500,3,39.98638889,-74.2233333,0.21279103472422797,0.3719114193301314
01409280,3,39.66666667,-74.32027778,0.20251890125976718,0.433510113418228
01409400,3,39.67444444,-74.665,0.24462992438388503,0.35405941422180437
01409810,3,39.68805556,-74.5480556,0.23162095861258455,0.15811496401355699
01410150,3,39.62305556,-74.44138889,0.3139453404225369,1.4061806805455488
01411000,3,39.59472222,-74.85166667,0.22328464090228134,0.37791194774041653
01411500,3,39.49555556,-75.07694444,0.25799320173323154,1.1579165282775312
01412800,3,39.4725,-75.25555556,0.4018258765592846,0.6480580118106817
01413398,3,42.15069444,-74.60138889,0.3337197531286936,0.4506334684402997
01413408,3,42.14644444,-74.62341667,0.31865800010140377,0.0060363849410616675
01413500,3,42.14477778,-74.65336111,0.264292880377788,0.3576592272186147
01414000,3,42.13305556,-74.6955556,0.22157430082439716,0.5278358961519095
01415000,3,42.11966667,-74.82044444,0.24855562582489446,0.16073520632373492
01417000,3,42.07502778,-74.97627778,0.20120841596417213,0.03187729227550657
01417500,3,42.0245833,-75.11927778,2.4605901780991757,-0.9781030034264011
01420500,3,41.94641667,-74.9796667,0.2568035644039434,0.2509602980297695
01421000,3,41.97327778,-75.1747222,1.3424641935158168,-1.4519244111577954
01421618,3,42.361167,-74.662167,0.2605802629443411,0.03484555410176821
01421900,3,42.280278,-74.907222,0.17948790930602532,0.17585200973142584
01422747,3,42.17266667,-75.1219167,0.24189019281612742,0.7047609382925493
01423000,3,42.1661111,-75.14002778,0.20880334919162477,0.07561983030284186
0142400103,3,42.1735833,-75.2794444,0.2639675030682609,0.0005364571040298976
01426500,3,42.00302778,-75.38352778,2.0096695759904937,-2.010839130239508
01427500,3,41.76055556,-75.04838889,0.19655803586276338,0.4816935708220549
01428500,3,41.50875,-74.9860556,0.2084414544875771,0.23251483781443388
01428750,3,41.67452998,-75.37601299,0.23810566646548711,0.6563710762983614
01429000,3,41.5872185,-75.326829,0.16943263297197717,0.39341009572729546
01429500,3,41.6072181,-75.26710469,0.27457460366425673,1.0831669676135571
01430000,3,41.5619407,-75.2479377,0.2577901458360562,1.1867246132332487
01431500,3,41.4762002,-75.1721186,0.2289570687098352,1.0691757468290706
01432900,3,41.668389,-74.780472,0.20385681933423438,-0.0073806145743371115
01434000,3,41.3705833,-74.69713889,0.20854210421906594,0.2603106321892563
01436000,3,41.82030556,-74.63552778,0.2354244344663064,0.8711963484132869
01437500,3,41.44127778,-74.60183333,0.2725672238154192,0.2586095200335064
01438500,3,41.30916667,-74.79527778,0.2242802178520903,0.27688024139583195
01439500,3,41.08815078,-75.03767469,0.2270180329333933,0.95946531686318
01440000,3,41.10611111,-74.9525,0.24511922080141998,0.3602092878980674
01440200,3,41.01333333,-75.08611111,0.23429925827051482,0.3439607656705193
01440400,3,41.0848148,-75.2146251,0.264982721716367,-0.016708942777844633
01442500,3,40.998706,-75.1426788,0.2418182602880629,0.6614756766287553
01443500,3,40.9808333,-74.9533333,0.20233074545088603,0.19953974335306313
01445000,3,40.9808333,-74.77638889,0.21431391451476758,0.3101446316859879
01445500,3,40.83055556,-74.97777778,0.1672214252843459,-0.19798677130925577
01446000,3,40.84333333,-75.04638889,0.21981733066264045,0.09774496040683439
01451500,3,40.5823197,-75.48296088,0.41751549792138903,0.13770100037876243
01451650,3,40.59648637,-75.4740717,0.35613624103126607,0.3925671001925012
01452000,3,40.623062,-75.48239529,0.29168097666325726,0.3217960271682989
01453000,3,40.6153761,-75.3787914,0.7991227705591297,-0.603830089483108
01457000,3,40.67222222,-75.06083333,0.2434430226684622,0.05186554105556583
01457500,3,40.59472222,-75.18972222,0.19722802152625143,0.1973663258893293
01463500,3,40.22166667,-74.77805556,0.18454090876778628,0.27356067004648993
01463620,3,40.26972222,-74.67194444,0.30350545727627526,0.5791176028841158
01464000,3,40.22416667,-74.7491667,0.19511393843203317,0.12405988431823407
01464500,3,40.13722222,-74.6,0.2506827674263312,0.03322259367725904
01465500,3,40.1739982,-74.9568342,0.22163219091664257,0.389772407735747
01465850,3,39.94,-74.76305556,0.2563899589165457,-0.03529179296101869
01466500,3,39.885,-74.50527778,0.30258882886188837,0.26011276441164527
01467000,3,39.97,-74.68444444,0.20828664101187022,0.03767891899902887
01467048,3,40.0500115,-75.0326619,0.21437829432032876,0.43469212522314754
01467081,3,39.94166667,-75.00111111,0.16854660195636453,0.6168765539387119
01467087,3,40.0159454,-75.0968411,0.16497849150512334,-0.2238138661261132
01467150,3,39.90305556,-75.02138889,0.22048925747816683,0.5706190164847956
01468500,3,40.6292577,-76.1246622,0.22895968774648318,0.4800544650524185
01470500,3,40.5225932,-75.99826819,0.23997927938315483,0.08119906232314615
01471000,3,40.36898166,-75.9791015,3.333424431919235,-2.174308920818974
01471510,3,40.3353611,-75.9368333,0.8528457153245772,-0.6047089280996255
01472000,3,40.2417631,-75.6515752,0.4972836928440563,-0.9453578753547264
01472198,3,40.393898,-75.5154532,0.27063069579539956,-0.22793765909358857
01472199,3,40.3739879,-75.5224034,0.21535767769922257,-0.21051118260293022
01472810,3,40.2587137,-75.4287873,0.24329099132619988,-0.038328125328506095
01473000,3,40.22954725,-75.451567,0.23900545708357585,-0.37300913062450936
01473500,3,40.11555556,-75.3561111,0.1940906928990747,0.283025858468292
01474500,3,39.9677908,-75.1885007,0.203402845676225,-0.14491393660151264
01475548,3,39.9327861,-75.2376361,0.21121281871957143,0.951870963255107
01477000,3,39.8690009,-75.4082494,0.26834785574854625,0.5441562615993334
01477120,3,39.74055556,-75.25916667,0.28113980341387235,0.20341283472449714
01478000,3,39.63738889,-75.72788889,0.21455967109170251,0.763204477451738
01478245,3,39.7475,-75.7708333,0.33306626506614256,-0.8043733921157692
01478650,3,39.6892222,-75.74875,0.32000562631617563,-0.3674261205291031
01479000,3,39.6992222,-75.67502778,0.24965555168195294,0.525233597585691
01479820,3,39.81677739,-75.6916008,0.3165122620236669,0.7365458223347124
01480000,3,39.76280556,-75.6365,0.240377855741483,0.5748462062897712
01480015,3,39.71575,-75.6399444,0.29861455080512694,0.24847371716757474
01480300,3,40.07287916,-75.8607744,0.2798308416672564,-0.13647827222091477
01480500,3,39.98566144,-75.8274467,0.29720292950508875,0.16984678362675018
01480617,3,39.9617734,-75.8013341,0.29515630311592633,0.001069469558850242
01481000,3,39.8698328,-75.5932623,0.23786201150446976,0.5265982701233259
01481500,3,39.7695,-75.5766944,0.24697922242174747,0.29915481005796446
01482500,3,39.64388889,-75.33027778,0.3885076083627989,0.6292614224171947
01483700,3,39.1637222,-75.5190833,0.2517520811950717,-0.5279279477992079
01485500,3,38.22891667,-75.4714444,0.3135470119403139,0.17623000247298004
01487000,3,38.7283333,-75.5618611,0.27525005048853984,0.04337602684911844
01495000,3,39.6675833,-75.8255833,0.27513394817854053,-0.11012106484252145
01500500,3,42.3215,-75.31638889,0.15413913698791837,0.3286097556362683
01502500,3,42.37797222,-75.40611111,0.15760432366437127,-0.0586057437898172
01503000,3,42.03555556,-75.80227778,0.14837361444440106,0.16241828061283078
01505000,3,42.67852778,-75.51066667,0.19577213726228554,-0.04187734263054108
01507000,3,42.32444444,-75.77125,0.16461664238369078,0.2624727095477828
01509000,3,42.60266667,-76.15938889,0.18670303169225244,-0.07366194483559961
01510000,3,42.54116667,-75.89919444,0.15101112776501383,-0.04892096755047969
01512500,3,42.21805556,-75.84813889,0.1496214600953692,0.8466454528780735
01513831,3,42.09613889,-76.2656944,0.15944924337856284,0.3129824345482742
01514000,3,42.12916667,-76.2705556,0.19740426722387713,0.35768494924850336
01515000,3,41.98494444,-76.50125,0.15008467794056374,0.2061079967083401
01516350,3,41.7970183,-77.0802457,0.27785911721498885,0.7526230691607979
01520000,3,41.99674048,-77.1399724,1.52715105138095,-1.4339631035983638
01525500,3,42.2224722,-77.41752778,0.2190856334940192,0.5237958574992366
01525981,3,42.0722222,-77.29888889,0.2482052800287349,0.10436386697400118
01526500,3,42.12088889,-77.12905556,1.07754964501047,-2.110501657127008
01527500,3,42.41105556,-77.4263611,0.2030529596668243,1.097945102601917
01529500,3,42.25258333,-77.21652778,0.21856714585124506,0.44725967236568454
01531000,3,42.00244444,-76.63488889,0.19412585757532555,0.2921845032445251
01531500,3,41.76535278,-76.4407743,0.6919450780232113,-2.3445109514229183
01532000,3,41.70757505,-76.4849432,0.2833848272071009,0.4842564995820052
01534000,3,41.55841008,-75.89464168,0.2171565110784643,-0.24161669517942008
01534500,3,41.5044422,-75.5421143,0.17690343168903783,0.9720787890459044
01536000,3,41.35924619,-75.744359,0.19961515777578195,1.2043592423222913
01536500,3,41.2509149,-75.8807518,0.5321200261160216,-1.9125377627106561
01540500,3,40.95814218,-76.6191222,0.15440543663551312,0.2211512582747522
01541500,3,40.97172406,-78.4058533,1.1279295704781056,-1.668711719747468
01542500,3,41.11755906,-78.108896,0.220453149462649,0.9099799648887663
01543500,3,41.31728467,-78.1030596,0.22141885223613755,0.39552165973046816
01545500,3,41.32367797,-77.7499869,1.3893409127460101,-2.0112832433484544
01546400,3,40.8336726,-77.82750108,0.19795865743945928,0.8768288005045225
01548005,3,41.0808995,-77.54943419,2.28066065265091,-2.369187023312953
01548500,3,41.52167017,-77.4474547,0.2282223970960115,0.4651576051655602
01551500,3,41.23611599,-76.996608,1.1069592395776626,-2.0778797500412574
01552000,3,41.32500378,-76.9124381,0.21436349138252433,0.324521354777959
01552500,3,41.35694679,-76.5346477,0.2377497439467852,0.07184081542454887
01553500,3,40.96750719,-76.8763277,1.2253847146434638,-1.21999211612501
01553700,3,41.0616723,-76.6802096,0.18085936447930792,0.016275639109063243
01554000,3,40.8345293,-76.8266349,0.1612589056346384,0.6189919615551391
01555000,3,40.86674917,-77.0483088,0.2461911026490324,0.40772925847858826
01556000,3,40.4631283,-78.199732,0.2196037484994099,0.3708444546129345
01558000,3,40.61251438,-78.1405373,0.24329436473214627,1.0374374005944313
01559000,3,40.48473768,-78.0188672,0.2354947304831179,0.4942982183108948
01560000,3,40.071688,-78.4924955,0.22451679296357563,0.35393416642957276
01562000,3,40.21585246,-78.2652653,0.2297943517140369,0.24021323204099962
01563500,3,40.39229876,-77.93499988,0.8591384051489868,-1.040745808501605
01566000,3,40.5153564,-77.41915568,0.22110208035704051,0.02376634001470092
01567000,3,40.47841677,-77.1291484,0.9896914060219255,-2.0993809838127215
01568000,3,40.3233483,-77.1688404,0.2498847498459189,0.4259622040408877
01570000,3,40.2522222,-77.0211111,0.17653906353951987,0.5017819510815416
01571500,3,40.22481237,-76.8980293,0.22495461625879395,0.8186401586358812
01573000,3,40.40251235,-76.5771541,0.2344675323950167,1.2374841547489897
01573560,3,40.29842358,-76.6677469,0.24581526392225722,1.4044296644553373
01576500,3,40.05009748,-76.2771798,0.24845223749252604,0.31304466954385973
01580000,3,39.6299722,-76.4033056,0.24087430855637967,-0.597339284902033
01580520,3,39.61744444,-76.19186111,0.2871775971496897,-1.5785753674365677
01580700,3,39.52263889,-76.14227778,0.18254247357164935,0.1080748952958308
01581500,3,39.5414722,-76.3301111,0.3050711486185375,-0.4441392538747797
01581649,3,39.49219444,-76.25911111,0.2677642294018625,0.688264472446892
01581700,3,39.51994444,-76.37297222,0.3311844960386288,-0.5184731647806
01581752,3,39.49627778,-76.34744444,0.2760623028660912,0.07222409748759936
01581810,3,39.68980556,-76.78147222,0.33808210893979124,-0.1743240776446967
01581830,3,39.65480556,-76.78091667,0.359968584386606,0.04577412622517161
01581870,3,39.62569444,-76.77261111,0.3307424343352056,0.8028064982976054
01581960,3,39.67302778,-76.675,0.30792094794870395,-0.3701301494449178
01582000,3,39.60425,-76.62052778,0.23642586212730585,-0.21315039497581384
01583100,3,39.5206111,-76.76688889,0.3047918571522818,-0.24212495324356345
01583500,3,39.51077778,-76.6765,0.3356909230715841,0.09091365906829883
01583580,3,39.47947222,-76.67802778,0.41316238959882934,0.04405735130250729
01583600,3,39.4855833,-76.6457222,0.19066039928652367,0.16241795920152607
0158397967,3,39.4096111,-76.55725,0.20988373662099646,-0.8945935102197422
01584050,3,39.45469444,-76.47888889,0.36644925222000235,0.03521647619552585
01584500,3,39.50536111,-76.43177778,0.34480220605428935,-0.6233999862738931
01585090,3,39.37944444,-76.49516667,0.26891953332023744,-0.25999023130961824
01585100,3,39.37077778,-76.4460556,0.27748767725326023,-0.19559298326883198
01585104,3,39.383,-76.4329722,0.22826477933657655,-0.47771632099653244
01585200,3,39.37363889,-76.5843333,0.2816305975487068,-0.6686102941473581
01586210,3,39.48944444,-76.90294444,0.2905680902625911,-0.8783621408132912
01586610,3,39.45188889,-76.9553056,0.3277387957521977,-0.504494106344135
01589000,3,39.31030556,-76.79241667,0.3777932760080527,1.6253469904558808
01589100,3,39.24027778,-76.69205556,0.1954619114266811,0.6249890888381552
01589197,3,39.44294444,-76.7834167,0.22526208573740636,-0.370801807038571
01589290,3,39.36158333,-76.76175,0.2707926456242006,0.29101437897200655
01589300,3,39.34588889,-76.73319444,0.29245755536417817,0.5991693804926603
01589330,3,39.31122222,-76.71663889,0.23278250359322775,0.5781791432297632
01589352,3,39.27205556,-76.65008333,0.23455496085360739,0.2817153375961091
01589440,3,39.39575,-76.66288889,0.36404081149264056,0.5077649079520781
01589500,3,39.17,-76.63061111,0.31570983042988265,0.58192808504616
01591000,3,39.23825,-77.0557222,0.3611829055736725,0.5142465322078168
01591700,3,39.17452778,-77.02141667,0.32105439158495996,-0.15852510736852082
01593500,3,39.16775,-76.85125,0.2979575947054192,0.6623183803817386
01594000,3,39.13441667,-76.8161667,0.30020067505442116,0.48699357946736654
01594440,3,38.95591667,-76.6936944,0.254792470772172,0.2422351153301196
01594526,3,38.8142222,-76.7487222,0.263406166788664,0.39058263883303457
01595000,3,39.30188889,-79.30688889,0.23217790744311528,0.5064885934885167
01595300,3,39.36676569,-79.17892449,0.23356909315547347,2.764814580353314
01595500,3,39.39388889,-79.1816944,0.21846926620222162,1.18342221684477
01599000,3,39.50091389,-79.04881944,0.22412105219335887,0.41733907575485124
01601500,3,39.66961111,-78.78802778,0.24863056738105485,0.7712921159140749
01603000,3,39.62180556,-78.7734167,0.24203746655555933,1.0071836600589819
01604500,3,39.44314946,-78.8219649,1.2759062409197495,-2.0955744033473924
